City,Date,AQI,PM2.5,PM10,NO2
Lucknow,2023-04-13,126.4,49.4,82.8,51.4
Lucknow,2023-04-14,185.4,77.2,153.8,22.0
Lucknow,2023-04-15,200.6,99.5,160.4,50.9
Lucknow,2023-04-16,70.1,25.7,44.2,21.5
Lucknow,2023-04-17,176.5,96.6,106.9,4.9
Lucknow,2023-04-18,135.2,65.8,83.3,51.0
Lucknow,2023-04-19,,72.1,103.9,31.3
Lucknow,2023-04-20,164.4,80.5,102.7,67.5
Lucknow,2023-04-21,155.8,58.7,113.9,40.5
Lucknow,2023-04-22,120.4,63.1,74.4,64.5
Lucknow,2023-04-23,183.4,97.9,114.4,53.1
Lucknow,2023-04-24,181.6,70.2,156.8,46.7
Lucknow,2023-04-25,226.3,91.0,178.8,35.4
Lucknow,2023-04-26,145.6,78.8,108.9,37.4
Lucknow,2023-04-27,162.3,71.9,124.2,16.7
Lucknow,2023-04-28,226.2,95.7,137.6,30.1
Lucknow,2023-04-29,165.1,58.1,118.5,64.8
Lucknow,2023-04-30,222.3,112.2,134.2,34.5
Lucknow,2023-05-01,,54.9,115.3,21.7
Lucknow,2023-05-02,193.2,94.6,160.0,29.0
Lucknow,2023-05-03,212.5,113.0,188.4,47.4
Lucknow,2023-05-04,200.2,105.8,177.8,39.2
Lucknow,2023-05-05,101.5,43.1,78.2,59.6
Lucknow,2023-05-06,183.7,66.5,163.3,51.3
Lucknow,2023-05-07,95.5,41.0,69.6,31.7
Lucknow,2023-05-08,235.0,107.9,191.6,25.6
Lucknow,2023-05-09,140.1,55.8,104.2,40.6
Lucknow,2023-05-10,146.9,79.5,117.3,62.5
Lucknow,2023-05-11,117.7,63.9,83.9,34.7
Lucknow,2023-05-12,155.6,66.2,132.9,41.1
Lucknow,2023-05-13,179.6,85.6,152.4,51.2
Lucknow,2023-05-14,186.0,74.6,161.8,44.6
Lucknow,2023-05-15,164.6,63.7,101.8,46.5
Lucknow,2023-05-16,201.9,76.7,168.9,73.5
Lucknow,2023-05-17,120.1,59.7,73.2,67.6
Lucknow,2023-05-18,257.9,125.2,182.3,47.9
Lucknow,2023-05-19,240.0,127.8,180.8,40.9
Lucknow,2023-05-20,156.3,57.5,112.2,48.6
Lucknow,2023-05-21,160.1,65.1,128.6,48.0
Lucknow,2023-05-22,264.4,132.4,237.6,31.1
Lucknow,2023-05-23,22.1,11.5,19.0,25.2
Lucknow,2023-05-24,212.1,92.2,137.9,50.5
Lucknow,2023-05-25,273.5,132.4,236.5,50.7
Lucknow,2023-05-26,185.5,78.7,140.3,10.2
Lucknow,2023-05-27,204.2,72.5,159.0,47.8
Lucknow,2023-05-28,209.2,87.6,135.7,40.1
Lucknow,2023-05-29,140.7,61.4,124.8,21.5
Lucknow,2023-05-30,227.4,87.4,160.5,55.6
Lucknow,2023-05-31,229.2,121.9,187.2,25.9
Lucknow,2023-06-01,129.9,65.5,97.5,22.2
Lucknow,2023-06-02,166.6,61.0,129.4,54.0
Lucknow,2023-06-03,122.9,54.6,99.7,63.0
Lucknow,2023-06-04,,74.9,186.6,50.7
Lucknow,2023-06-05,135.4,69.3,105.8,49.3
Lucknow,2023-06-06,168.4,90.7,126.7,58.5
Lucknow,2023-06-07,61.8,25.0,54.9,24.2
Lucknow,2023-06-08,148.8,67.4,96.8,44.6
Lucknow,2023-06-09,155.7,71.7,122.1,31.1
Lucknow,2023-06-10,86.8,34.3,69.3,35.2
Lucknow,2023-06-11,176.3,78.9,120.5,49.5
Lucknow,2023-06-12,161.4,73.4,102.2,47.7
Lucknow,2023-06-13,45.9,21.6,30.2,57.6
Lucknow,2023-06-14,181.0,63.8,110.6,40.5
Lucknow,2023-06-15,159.2,77.9,106.0,44.7
Lucknow,2023-06-16,208.9,108.6,133.3,57.5
Lucknow,2023-06-17,181.6,65.1,151.3,32.1
Lucknow,2023-06-18,170.1,61.1,115.0,44.9
Lucknow,2023-06-19,179.7,75.3,150.6,61.5
Lucknow,2023-06-20,166.3,70.0,144.8,67.9
Lucknow,2023-06-21,206.1,75.1,125.1,50.6
Lucknow,2023-06-22,190.5,100.3,153.5,57.2
Lucknow,2023-06-23,152.3,71.8,130.7,23.1
Lucknow,2023-06-24,199.9,74.7,167.0,61.0
Lucknow,2023-06-25,146.8,75.5,91.0,68.7
Lucknow,2023-06-26,132.4,67.6,87.5,45.8
Lucknow,2023-06-27,197.5,83.6,151.5,51.7
Lucknow,2023-06-28,90.0,47.8,66.4,61.2
Lucknow,2023-06-29,157.1,77.0,138.1,8.4
Lucknow,2023-06-30,206.7,87.3,142.8,49.1
Lucknow,2023-07-01,135.5,65.2,99.2,64.8
Lucknow,2023-07-02,28.1,13.2,18.4,57.5
Lucknow,2023-07-03,,78.2,116.4,55.4
Lucknow,2023-07-04,129.8,48.9,112.2,42.3
Lucknow,2023-07-05,186.0,73.2,134.5,48.4
Lucknow,2023-07-06,216.0,103.9,174.7,61.4
Lucknow,2023-07-07,152.0,79.0,120.2,48.5
Lucknow,2023-07-08,214.3,117.3,189.7,34.8
Lucknow,2023-07-09,94.4,35.8,63.4,23.4
Lucknow,2023-07-10,120.3,56.6,96.8,65.8
Lucknow,2023-07-11,152.1,60.5,97.4,50.0
Lucknow,2023-07-12,302.2,164.6,198.2,30.3
Lucknow,2023-07-13,143.6,56.7,97.4,43.9
Lucknow,2023-07-14,182.1,72.5,113.6,66.3
Lucknow,2023-07-15,204.1,88.0,145.4,14.9
Lucknow,2023-07-16,145.6,72.2,127.4,25.9
Lucknow,2023-07-17,118.6,52.3,92.0,35.4
Lucknow,2023-07-18,225.6,113.8,196.4,23.6
Lucknow,2023-07-19,75.3,30.0,53.6,12.6
Lucknow,2023-07-20,57.8,31.0,45.0,45.1
Lucknow,2023-07-21,27.0,10.6,18.5,39.3
Lucknow,2023-07-22,195.3,89.3,170.4,46.6
Lucknow,2023-07-23,52.8,28.2,36.5,24.9
Lucknow,2023-07-24,194.0,91.0,135.2,47.2
Lucknow,2023-07-25,215.9,112.0,141.3,32.8
Lucknow,2023-07-26,177.4,96.9,113.7,31.2
Lucknow,2023-07-27,101.3,40.8,72.5,57.6
Lucknow,2023-07-28,192.5,104.1,153.1,35.0
Lucknow,2023-07-29,122.3,65.8,103.3,34.3
Lucknow,2023-07-30,141.3,69.8,87.1,52.4
Lucknow,2023-07-31,122.8,48.5,109.1,35.7
Lucknow,2023-08-01,151.0,73.6,96.1,37.4
Lucknow,2023-08-02,241.4,91.4,153.5,29.8
Lucknow,2023-08-03,112.3,60.2,76.8,53.9
Lucknow,2023-08-04,181.3,73.6,157.5,51.8
Lucknow,2023-08-05,55.8,22.4,47.6,53.3
Lucknow,2023-08-06,,49.8,87.9,21.7
Lucknow,2023-08-07,192.3,68.3,145.9,58.6
Lucknow,2023-08-08,184.5,72.8,135.3,10.7
Lucknow,2023-08-09,92.2,38.2,60.5,45.7
Lucknow,2023-08-10,131.2,62.9,80.6,41.5
Lucknow,2023-08-11,161.4,82.8,142.0,16.8
Lucknow,2023-08-12,260.7,125.1,207.9,53.2
Lucknow,2023-08-13,165.9,86.5,108.4,41.0
Lucknow,2023-08-14,184.8,89.2,163.3,49.3
Lucknow,2023-08-15,163.4,88.8,132.0,42.4
Lucknow,2023-08-16,234.9,107.1,185.2,63.5
Lucknow,2023-08-17,290.5,113.2,191.6,64.7
Lucknow,2023-08-18,121.6,61.4,79.4,30.3
Lucknow,2023-08-19,142.7,70.7,122.3,20.0
Lucknow,2023-08-20,164.8,89.5,116.3,26.5
Lucknow,2023-08-21,212.5,84.3,138.3,26.3
Lucknow,2023-08-22,100.3,49.1,65.9,20.2
Lucknow,2023-08-23,,36.9,64.7,37.1
Lucknow,2023-08-24,118.1,59.8,78.8,10.2
Lucknow,2023-08-25,162.7,88.6,120.5,55.7
Lucknow,2023-08-26,168.3,60.4,110.4,42.6
Lucknow,2023-08-27,86.2,38.9,55.8,23.5
Lucknow,2023-08-28,184.7,82.8,119.5,28.3
Lucknow,2023-08-29,213.3,116.5,142.2,52.7
Lucknow,2023-08-30,228.2,88.2,143.1,34.8
Lucknow,2023-08-31,201.9,88.2,164.0,22.8
Lucknow,2023-09-01,147.5,65.7,102.9,69.6
Lucknow,2023-09-02,155.6,84.6,103.5,32.1
Lucknow,2023-09-03,144.5,77.2,108.7,32.0
Lucknow,2023-09-04,99.5,54.7,70.0,21.2
Lucknow,2023-09-05,253.6,125.1,202.8,38.2
Lucknow,2023-09-06,115.8,62.7,83.6,12.7
Lucknow,2023-09-07,88.6,48.6,58.8,59.4
Lucknow,2023-09-08,95.3,50.5,79.8,13.2
Lucknow,2023-09-09,66.3,31.8,50.4,43.6
Lucknow,2023-09-10,144.8,53.7,97.1,62.5
Lucknow,2023-09-11,111.7,60.3,92.9,41.2
Lucknow,2023-09-12,,62.5,86.4,29.1
Lucknow,2023-09-13,116.9,59.3,93.4,50.0
Lucknow,2023-09-14,167.2,70.7,103.5,67.9
Lucknow,2023-09-15,,59.7,111.1,13.7
Lucknow,2023-09-16,190.8,80.8,139.0,6.4
Lucknow,2023-09-17,151.4,80.8,106.4,34.3
Lucknow,2023-09-18,146.7,54.0,119.7,41.2
Lucknow,2023-09-19,126.2,58.0,89.3,34.3
Lucknow,2023-09-20,,67.1,120.1,55.7
Lucknow,2023-09-21,,60.8,101.9,43.5
Lucknow,2023-09-22,221.5,91.1,195.4,53.8
Lucknow,2023-09-23,79.8,43.0,57.5,29.1
Lucknow,2023-09-24,84.3,39.1,63.8,35.7
Lucknow,2023-09-25,161.4,72.1,100.7,48.8
Lucknow,2023-09-26,86.2,41.4,69.2,24.6
Lucknow,2023-09-27,279.4,151.6,212.5,46.7
Lucknow,2023-09-28,93.0,48.2,81.9,42.9
Lucknow,2023-09-29,225.8,110.6,156.4,31.7
Lucknow,2023-09-30,171.4,71.3,112.5,44.4
Lucknow,2023-10-01,226.5,108.1,148.2,33.6
Lucknow,2023-10-02,165.8,60.3,141.4,43.2
Lucknow,2023-10-03,163.9,89.9,126.0,22.9
Lucknow,2023-10-04,46.4,22.8,27.9,49.2
Lucknow,2023-10-05,98.6,40.6,78.8,49.2
Lucknow,2023-10-06,108.5,50.8,95.2,46.0
Lucknow,2023-10-07,171.2,73.1,120.6,35.7
Lucknow,2023-10-08,150.2,53.6,108.4,36.3
Lucknow,2023-10-09,108.3,38.7,89.0,58.5
Lucknow,2023-10-10,218.7,118.7,160.2,37.0
Lucknow,2023-10-11,209.7,79.2,169.6,53.6
Lucknow,2023-10-12,160.8,75.4,131.2,50.0
Lucknow,2023-10-13,175.0,66.9,126.7,52.6
Lucknow,2023-10-14,166.4,86.6,130.5,52.2
Lucknow,2023-10-15,215.2,99.8,150.8,29.5
Lucknow,2023-10-16,66.3,29.0,45.7,61.1
Lucknow,2023-10-17,136.1,72.8,112.1,50.2
Lucknow,2023-10-18,141.4,74.8,110.8,50.8
Lucknow,2023-10-19,64.1,32.1,43.1,61.0
Lucknow,2023-10-20,127.9,56.3,85.4,11.5
Lucknow,2023-10-21,230.0,104.7,184.6,19.1
Lucknow,2023-10-22,119.7,43.0,83.6,23.9
Lucknow,2023-10-23,95.2,51.1,85.3,49.8
Lucknow,2023-10-24,124.9,56.8,107.1,23.8
Lucknow,2023-10-25,150.3,52.8,130.5,51.3
Lucknow,2023-10-26,131.3,49.0,97.6,36.6
Lucknow,2023-10-27,197.8,89.7,130.1,43.6
Lucknow,2023-10-28,95.2,42.3,73.8,20.8
Lucknow,2023-10-29,171.4,61.5,117.1,34.0
Lucknow,2023-10-30,116.1,44.1,90.9,45.2
Lucknow,2023-10-31,70.0,34.8,49.5,28.7
Lucknow,2023-11-01,171.2,75.7,146.8,45.6
Lucknow,2023-11-02,195.4,75.8,151.4,26.1
Lucknow,2023-11-03,88.7,40.9,64.7,19.3
Lucknow,2023-11-04,194.1,104.6,131.7,8.2
Lucknow,2023-11-05,128.1,53.2,91.8,49.7
Lucknow,2023-11-06,185.6,78.7,160.6,45.4
Lucknow,2023-11-07,145.8,55.6,116.8,49.1
Lucknow,2023-11-08,220.0,97.1,144.1,62.3
Lucknow,2023-11-09,,37.3,69.3,52.1
Lucknow,2023-11-10,103.0,52.6,74.0,31.5
Lucknow,2023-11-11,,99.6,175.7,14.5
Lucknow,2023-11-12,109.2,50.6,74.7,20.8
Lucknow,2023-11-13,157.6,80.5,98.8,2.1
Lucknow,2023-11-14,124.9,45.3,84.8,25.2
Lucknow,2023-11-15,197.4,71.4,132.0,39.5
Lucknow,2023-11-16,180.9,69.2,152.8,12.6
Lucknow,2023-11-17,123.7,47.8,102.1,32.3
Lucknow,2023-11-18,144.4,56.3,92.4,15.1
Lucknow,2023-11-19,224.8,84.8,143.9,39.2
Lucknow,2023-11-20,29.4,15.5,19.7,66.9
Lucknow,2023-11-21,162.3,59.0,131.1,51.3
Lucknow,2023-11-22,129.6,69.5,78.2,26.1
Lucknow,2023-11-23,172.1,81.2,142.0,33.5
Lucknow,2023-11-24,112.4,45.6,79.9,69.4
Lucknow,2023-11-25,266.8,105.7,206.6,52.3
Lucknow,2023-11-26,166.3,59.2,113.3,12.6
Lucknow,2023-11-27,,106.3,171.2,26.9
Lucknow,2023-11-28,239.6,122.1,209.7,31.1
Lucknow,2023-11-29,209.7,80.2,176.0,41.7
Lucknow,2023-11-30,127.7,65.5,104.3,69.8
Lucknow,2023-12-01,188.5,83.4,157.0,34.2
Lucknow,2023-12-02,244.7,119.5,170.4,60.0
Lucknow,2023-12-03,153.4,72.1,131.7,47.1
Lucknow,2023-12-04,169.3,77.6,128.8,37.8
Lucknow,2023-12-05,180.4,85.8,126.6,35.8
Lucknow,2023-12-06,167.6,78.7,140.9,36.1
Lucknow,2023-12-07,89.3,44.8,61.1,28.4
Lucknow,2023-12-08,153.2,82.6,114.2,57.8
Lucknow,2023-12-09,116.8,42.7,76.6,28.2
Lucknow,2023-12-10,,77.3,150.8,44.6
Lucknow,2023-12-11,229.6,105.7,193.4,46.0
Lucknow,2023-12-12,154.3,84.1,96.0,35.2
Lucknow,2023-12-13,216.1,105.6,181.4,16.4
Lucknow,2023-12-14,216.5,101.2,170.1,31.7
Lucknow,2023-12-15,154.5,76.8,134.3,54.0
Lucknow,2023-12-16,172.9,91.8,152.8,44.4
Lucknow,2023-12-17,154.6,59.7,93.8,28.6
Lucknow,2023-12-18,172.8,66.6,138.9,33.3
Lucknow,2023-12-19,139.6,59.5,123.9,29.3
Lucknow,2023-12-20,,102.6,147.5,26.6
Lucknow,2023-12-21,196.3,104.2,118.9,38.1
Lucknow,2023-12-22,94.5,44.0,66.1,39.7
Lucknow,2023-12-23,153.7,80.2,120.5,43.0
Lucknow,2023-12-24,112.3,53.1,96.9,52.4
Lucknow,2023-12-25,183.1,86.9,159.5,61.1
Lucknow,2023-12-26,98.3,53.0,76.6,52.8
Lucknow,2023-12-27,140.2,74.9,104.1,50.0
Lucknow,2023-12-28,163.2,62.1,118.4,31.5
Lucknow,2023-12-29,189.9,97.2,121.6,30.9
Lucknow,2023-12-30,118.1,44.9,81.0,23.9
Lucknow,2023-12-31,257.3,129.6,171.2,54.8
